Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44803.1,no_gene_name,2276440,2278486,-1,Rv2030c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44804.1,hspX,2278497,2278932,-1,Rv2031c,Heat shock protein HspX (alpha-crystallin homolog) (14 kDa antigen) (HSP16.3)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44805.1,acg,2279128,2280124,1,Rv2032,Conserved protein Acg
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44806.1,no_gene_name,2280239,2281082,-1,Rv2033c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44807.1,no_gene_name,2281293,2281617,1,Rv2034,ArsR repressor protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44808.1,no_gene_name,2281613,2282102,1,Rv2035,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44809.1,no_gene_name,2282098,2282740,1,Rv2036,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44810.1,no_gene_name,2282746,2283721,-1,Rv2037c,Conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44811.1,no_gene_name,2283722,2284796,-1,Rv2038c,Probable sugar-transport ATP-binding protein ABC transporter
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44812.1,no_gene_name,2284798,2285641,-1,Rv2039c,Probable sugar-transport integral membrane protein ABC transporter
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44813.1,no_gene_name,2285627,2286530,-1,Rv2040c,Probable sugar-transport integral membrane protein ABC transporter
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44814.1,no_gene_name,2286526,2287846,-1,Rv2041c,Probable sugar-binding lipoprotein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44815.1,no_gene_name,2287883,2288681,-1,Rv2042c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44816.1,pncA,2288680,2289241,-1,Rv2043c,Pyrazinamidase/nicotinamidase PncA (PZase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44817.1,no_gene_name,2289281,2289599,-1,Rv2044c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44818.1,lipT,2289684,2291220,-1,Rv2045c,Carboxylesterase LipT
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44819.1,lppI,2291268,2291925,1,Rv2046,Probable lipoprotein LppI
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44820.1,no_gene_name,2291961,2294526,-1,Rv2047c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44821.1,pks12,2294530,2306986,-1,Rv2048c,Polyketide synthase Pks12
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44822.1,no_gene_name,2307292,2307517,-1,Rv2049c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44823.1,no_gene_name,2307820,2308156,1,Rv2050,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44824.1,ppm1,2308130,2310755,-1,Rv2051c,Polyprenol-monophosphomannose synthase Ppm1
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44825.1,no_gene_name,2310912,2312517,-1,Rv2052c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44826.1,fxsA,2312521,2313049,-1,Rv2053c,Probable transmembrane protein FxsA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44827.1,no_gene_name,2313124,2313838,1,Rv2054,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44828.1,rpsR2,2314086,2314353,-1,Rv2055c,30S ribosomal protein S18 RpsR2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44829.1,rpsN2,2314353,2314659,-1,Rv2056c,30S ribosomal protein S14 RpsN2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44830.1,rpmG1,2314660,2314825,-1,Rv2057c,50S ribosomal protein L33 RpmG1
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44831.1,rpmB2,2314824,2315061,-1,Rv2058c,50S ribosomal protein L28 RpmB2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44832.1,no_gene_name,2315173,2316709,1,Rv2059,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44833.1,no_gene_name,2316278,2316680,1,Rv2060,Possible conserved integral membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44834.1,no_gene_name,2316680,2317085,-1,Rv2061c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44835.1,cobN,2317168,2320753,-1,Rv2062c,Cobalamin biosynthesis protein CobN
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44836.1,mazE7,2320830,2321064,1,Rv2063,Antitoxin MazE7
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44837.1,mazF7,2321056,2321467,1,Rv2063A,Possible toxin MazF7
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44838.1,cobG,2321450,2322542,1,Rv2064,Precorrin-3B synthase CobG
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44839.1,cobH,2322551,2323178,1,Rv2065,Precorrin-8X methylmutase CobH (aka precorrin isomerase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44840.1,cobI,2323174,2324701,1,Rv2066,"Probable bifunctional protein, CobI-COBJ fusion protein: S-adenosyl-L-methionine-precorrin-2 methyl transferase + precorrin-3 methylase"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44841.1,no_gene_name,2324646,2325870,-1,Rv2067c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44842.1,blaC,2325885,2326809,-1,Rv2068c,Class a beta-lactamase BlaC
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44843.1,sigC,2326943,2327501,1,Rv2069,"RNA polymerase sigma factor, ECF subfamily, SigC"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44844.1,cobK,2327490,2328225,-1,Rv2070c,Precorrin-6X reductase CobK
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44845.1,cobM,2328221,2328977,-1,Rv2071c,Precorrin-3 methylase CobM (precorrin-4 C11-methyltransferase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44846.1,cobL,2328973,2330146,-1,Rv2072c,"Precorrin-6Y C(5,15)-methyltransferase (decarboxylating) CobL"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44847.1,no_gene_name,2330213,2330963,-1,Rv2073c,Probable shortchain dehydrogenase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44848.1,no_gene_name,2330992,2331406,1,Rv2074,"""Possible pyridoxamine 5'-phosphate oxidase (PNP/PMP oxidase) (pyridoxinephosphate oxidase) (PNPOX) (pyridoxine 5'-phosphate oxidase)"""
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44849.1,no_gene_name,2331415,2332879,-1,Rv2075c,Possible hypothetical exported or envelope protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44850.1,no_gene_name,2333036,2333288,-1,Rv2076c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44851.1,no_gene_name,2333322,2334294,-1,Rv2077c,Possible conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44852.1,no_gene_name,2334294,2334594,-1,Rv2077A,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44853.1,no_gene_name,2335058,2335373,1,Rv2078,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44854.1,no_gene_name,2335354,2337325,1,Rv2079,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44855.1,lppJ,2337305,2337869,1,Rv2080,Lipoprotein LppJ
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44856.1,no_gene_name,2338064,2338505,-1,Rv2081c,Conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44857.1,no_gene_name,2338708,2340874,1,Rv2082,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44858.1,no_gene_name,2340870,2341815,1,Rv2083,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44859.1,no_gene_name,2341807,2342944,1,Rv2084,Hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44860.1,no_gene_name,2343026,2343332,1,Rv2085,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44861.1,no_gene_name,2343310,2343916,1,Rv2086,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44862.1,no_gene_name,2343993,2344224,1,Rv2087,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44863.1,pknJ,2344410,2346180,1,Rv2088,Transmembrane serine/threonine-protein kinase J PknJ (protein kinase J) (STPK J)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44864.1,pepE,2346196,2347324,-1,Rv2089c,Dipeptidase PepE
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44865.1,no_gene_name,2347372,2348554,1,Rv2090,"""Probable 5'-3' exonuclease"""
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44866.1,no_gene_name,2348557,2349292,-1,Rv2091c,Probable membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44867.1,helY,2349333,2352054,-1,Rv2092c,ATP-dependent DNA helicase HelY
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44868.1,tatC,2352102,2353029,-1,Rv2093c,Sec-independent protein translocase transmembrane protein TatC
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44869.1,tatA,2353045,2353297,-1,Rv2094c,Sec-independent protein translocase membrane-bound protein TatA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44870.1,pafC,2353364,2354315,-1,Rv2095c,Proteasome accessory factor C PafC
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44871.1,pafB,2354311,2355310,-1,Rv2096c,Proteasome accessory factor B PafB
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44872.1,pafA,2355318,2356677,-1,Rv2097c,Proteasome accessory factor a PafA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44875.1,no_gene_name,2358388,2360041,1,Rv2100,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44876.1,helZ,2360239,2363281,1,Rv2101,Probable helicase HelZ
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44877.1,no_gene_name,2363390,2364107,1,Rv2102,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44878.1,vapC37,2364085,2364520,-1,Rv2103c,Possible toxin VapC37. Contains PIN domain.
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44879.1,vapB37,2364526,2364781,-1,Rv2104c,Possible antitoxin VapB37
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44880.1,no_gene_name,2365464,2365791,1,Rv2105,Putative transposase for insertion sequence element IS6110 (fragment)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44881.1,no_gene_name,<2365739,2366726,1,Rv2106,Probable transposase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44882.1,PE22,2367358,2367655,1,Rv2107,PE family protein PE22
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44883.1,PPE36,2367710,2368442,1,Rv2108,PPE family protein PPE36
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44884.1,prcA,2368982,2369729,-1,Rv2109c,Proteasome alpha subunit PrcA; assembles with beta subunit PrcB.
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44885.1,prcB,2369725,2370601,-1,Rv2110c,Proteasome beta subunit PrcB; assembles with alpha subunit PrcA.
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44886.1,pup,2370597,2370792,-1,Rv2111c,Prokaryotic ubiquitin-like protein Pup
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44887.1,dop,2370904,2372569,-1,Rv2112c,Deamidase of pup Dop
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44888.1,no_gene_name,2372629,2373823,1,Rv2113,Probable integral membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44889.1,no_gene_name,2373833,2374457,1,Rv2114,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44890.1,mpa,2374460,2376290,-1,Rv2115c,Mycobacterial proteasome ATPase Mpa
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44891.1,lppK,2376570,2377140,1,Rv2116,Conserved lipoprotein LppK
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44892.1,no_gene_name,2377147,2377441,1,Rv2117,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44893.1,no_gene_name,2377469,2378312,-1,Rv2118c,RNA methyltransferase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44894.1,no_gene_name,2378385,2379222,1,Rv2119,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44895.1,no_gene_name,2379244,2379727,-1,Rv2120c,Probable conserved integral membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44896.1,hisG,2379805,2380660,-1,Rv2121c,ATP phosphoribosyltransferase HisG
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44897.1,hisE,2380662,2380944,-1,Rv2122c,Phosphoribosyl-AMP pyrophosphatase HisE
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44898.1,PPE37,2381070,2382492,1,Rv2123,PPE family protein PPE37
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44899.1,metH,2382488,2386067,-1,Rv2124c,"5-methyltetrahydrofolate--homocystein methyltransferase MetH (methionine synthase, vitamin-B12 dependent isozyme) (ms)"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44900.1,no_gene_name,2386292,2387171,1,Rv2125,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44901.1,PE_PGRS37,2387201,2387972,-1,Rv2126c,PE-PGRS family protein PE_PGRS37
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44902.1,ansP1,2388615,2390085,1,Rv2127,L-asparagine permease AnsP1
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44903.1,no_gene_name,2390084,2390288,1,Rv2128,Conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44904.1,no_gene_name,2390307,2391189,-1,Rv2129c,Probable oxidoreductase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44905.1,mshC,2391214,2392459,-1,Rv2130c,Cysteine:1D-myo-inosityl 2-amino-2-deoxy--D-glucopyranoside ligase MshC
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44906.1,cysQ,2392516,2393320,-1,Rv2131c,Monophosphatase CysQ
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44907.1,no_gene_name,2393410,2393641,1,Rv2132,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44908.1,no_gene_name,2393850,2394639,-1,Rv2133c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44909.1,no_gene_name,2394649,2395237,-1,Rv2134c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44910.1,no_gene_name,2395300,2396011,-1,Rv2135c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44911.1,no_gene_name,2396007,2396838,-1,Rv2136c,Possible conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44912.1,no_gene_name,2396901,2397315,-1,Rv2137c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44913.1,lppL,2397329,2398406,1,Rv2138,Probable conserved lipoprotein LppL
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44914.1,pyrD,2398719,2399793,1,Rv2139,Probable dihydroorotate dehydrogenase PyrD
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44915.1,TB18.6,2399797,2400328,-1,Rv2140c,Conserved protein TB18.6
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44916.1,no_gene_name,2400375,2401722,-1,Rv2141c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44917.1,parE2,2402192,2402510,-1,Rv2142c,Possible toxin ParE2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44918.1,parD2,2402506,2402722,-1,Rv2142A,Possible antitoxin ParD2
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44919.1,no_gene_name,2402976,2404035,1,Rv2143,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44920.1,no_gene_name,2404164,2404521,-1,Rv2144c,Probable transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44921.1,wag31,2404615,2405398,-1,Rv2145c,Diviva family protein Wag31
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44922.1,no_gene_name,2405665,2405956,-1,Rv2146c,Possible conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44923.1,no_gene_name,2406117,2406843,-1,Rv2147c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44924.1,no_gene_name,2406839,2407616,-1,Rv2148c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44925.1,yfiH,2407621,2408374,-1,Rv2149c,Conserved protein YfiH
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44926.1,ftsZ,2408384,2409524,-1,Rv2150c,Cell division protein FtsZ
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44927.1,ftsQ,2409696,2410641,-1,Rv2151c,Possible cell division protein FtsQ
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44928.1,murC,2410637,2412122,-1,Rv2152c,Probable UDP-N-acetylmuramate-alanine ligase MurC
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44929.1,murG,2412118,2413351,-1,Rv2153c,Probable UPD-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol-N-acetylglucosamine transferase MurG
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44930.1,ftsW,2413347,2414922,-1,Rv2154c,FtsW-like protein FtsW
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44931.1,murD,2414933,2416394,-1,Rv2155c,Probable UDP-N-acetylmuramoylalanine-D-glutamate ligase MurD
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44932.1,murX,2416395,2417475,-1,Rv2156c,Probable phospho-N-acetylmuramoyl-pentappeptidetransferase MurX
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44933.1,murF,2417471,2419004,-1,Rv2157c,"Probable UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diaminopimelate-D-alanyl-D-alanyl ligase MurF"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44934.1,murE,2419000,2420608,-1,Rv2158c,"Probable UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase MurE"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44935.1,no_gene_name,2420630,2421665,-1,Rv2159c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44936.1,no_gene_name,2421642,2422278,-1,Rv2160A,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44937.1,no_gene_name,2421661,2422003,-1,Rv2160c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44938.1,no_gene_name,2422270,2423137,-1,Rv2161c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44939.1,PE_PGRS38,2423239,2424838,-1,Rv2162c,PE-PGRS family protein PE_PGRS38
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44940.1,pbpB,2425047,2427087,-1,Rv2163c,Probable penicillin-binding membrane protein PbpB
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44941.1,no_gene_name,2427083,2428238,-1,Rv2164c,Probable conserved proline rich membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44942.1,no_gene_name,2428234,2429425,-1,Rv2165c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44943.1,no_gene_name,2429426,2429858,-1,Rv2166c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44944.1,no_gene_name,2430158,>2431145,-1,Rv2167c,Probable transposase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44945.1,no_gene_name,2431093,2431420,-1,Rv2168c,Putative transposase for insertion sequence element IS6110 (fragment)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44946.1,no_gene_name,2431564,2431969,-1,Rv2169c,Probable conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44947.1,no_gene_name,2432234,2432855,1,Rv2170,GCN5-related N-acetyltransferase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44948.1,lppM,2432950,2433634,1,Rv2171,Probable conserved lipoprotein LppM
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44949.1,no_gene_name,2433630,2434536,-1,Rv2172c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44950.1,idsA2,2434846,2435905,1,Rv2173,Probable geranylgeranyl pyrophosphate synthetase IdsA2 (ggppsase) (GGPP synthetase) (geranylgeranyl diphosphate synthase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44951.1,mptA,2435908,2437459,1,Rv2174,Alpha(1->6)mannosyltransferase. Possible conserved integral membrane protein.
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44952.1,no_gene_name,2437445,2437886,-1,Rv2175c,Conserved regulatory protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44953.1,pknL,2437940,2439140,1,Rv2176,Probable transmembrane serine/threonine-protein kinase L PknL (protein kinase L) (STPK L)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44954.1,no_gene_name,2439281,2439947,-1,Rv2177c,Possible transposase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44955.1,aroG,2440331,2441720,-1,Rv2178c,"3-deoxy-D-arabino-heptulosonate 7-phosphate synthase AroG (DAHP synthetase, phenylalanine-repressible)"
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44956.1,no_gene_name,2441810,2442317,-1,Rv2179c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44957.1,no_gene_name,2442326,2443214,-1,Rv2180c,Probable conserved integral membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44958.1,no_gene_name,2443301,2444585,1,Rv2181,Alpha(1->2)mannosyltransferase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44959.1,no_gene_name,2444585,2445329,-1,Rv2182c,1-acylglycerol-3-phosphate O-acyltransferase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44960.1,no_gene_name,2445414,2445810,-1,Rv2183c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44961.1,no_gene_name,2445806,2446946,-1,Rv2184c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44962.1,TB16.3,2447065,2447500,-1,Rv2185c,Conserved protein TB16.3
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44963.1,no_gene_name,2447604,2447994,-1,Rv2186c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44964.1,fadD15,2448159,2449962,1,Rv2187,Long-chain-fatty-acid-CoA ligase FadD15 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44965.1,pimB,2449992,2451150,-1,Rv2188c,Mannosyltransferase PimB
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44966.1,no_gene_name,2451246,2452020,-1,Rv2189c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44967.1,no_gene_name,2452114,2453272,-1,Rv2190c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44968.1,no_gene_name,2453818,2455756,1,Rv2191,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44969.1,trpD,2455630,2456743,-1,Rv2192c,Probable anthranilate phosphoribosyltransferase TrpD
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44970.1,ctaE,2456900,2457512,1,Rv2193,Probable cytochrome C oxidase (subunit III) CtaE
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44971.1,qcrC,2457552,2458395,1,Rv2194,Probable ubiquinol-cytochrome C reductase QcrC (cytochrome C subunit)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44972.1,qcrA,2458391,2459681,1,Rv2195,Probable rieske iron-sulfur protein QcrA
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44973.1,qcrB,2459677,2461327,1,Rv2196,Probable ubiquinol-cytochrome C reductase QcrB (cytochrome B subunit)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44974.1,no_gene_name,2461503,2462148,-1,Rv2197c,Probable conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44975.1,mmpS3,2462147,2463047,-1,Rv2198c,Probable conserved membrane protein MmpS3
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44976.1,no_gene_name,2463232,2463652,-1,Rv2199c,Possible conserved integral membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44977.1,ctaC,2463659,2464751,-1,Rv2200c,Probable transmembrane cytochrome C oxidase (subunit II) CtaC
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44978.1,asnB,2464996,2466955,1,Rv2201,Probable asparagine synthetase AsnB
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44979.1,adoK,2467052,2468027,-1,Rv2202c,Adenosine kinase
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44980.1,no_gene_name,2468230,2468923,1,Rv2203,Possible conserved membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44981.1,no_gene_name,2468930,2469287,-1,Rv2204c,Conserved protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44982.1,no_gene_name,2469386,2470463,-1,Rv2205c,Conserved hypothetical protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44983.1,no_gene_name,2470621,2471332,1,Rv2206,Probable conserved transmembrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44984.1,cobT,2471410,2472496,1,Rv2207,Probable nicotinate-nucleotide-dimethylbenzimidazol phosphoribosyltransferase CobT
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44985.1,cobS,2472492,2473242,1,Rv2208,"""Probable cobalamin 5'-phosphate synthase CobS"""
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44986.1,no_gene_name,2473399,2474938,1,Rv2209,Probable conserved integral membrane protein
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44987.1,ilvE,2474863,2475970,-1,Rv2210c,Branched-chain amino acid transaminase IlvE
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44988.1,gcvT,2476041,2477181,-1,Rv2211c,Probable aminomethyltransferase GcvT (glycine cleavage system T protein)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44989.1,no_gene_name,2477189,2478326,1,Rv2212,Adenylyl cyclase (ATP pyrophosphate-lyase) (adenylate cyclase)
Mycobacterium tuberculosis H37Rv,AL123456.3,CCP44990.1,pepB,2478337,2479885,1,Rv2213,Probable aminopeptidase PepB
